"U:0","U:1","U:2","p","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.48759,0,-0.0014772,0.00053099,0.72449,-1.0134e-16,-9.5058,5.9919e-15,-3.6704e-16,-1.1949e-16,2.3018e-10,-1,7.5981e-08,0.25837,-1.2273e-23,-0.0099359
0.49017,0,-0.0014698,0.0005268,0.72727,4.1974e-16,-9.3933,-1.1494e-14,-3.6658e-16,4.542e-16,2.2781e-10,-1,7.5981e-08,0.25973,-1.2273e-23,-0.00994
0.49271,0,-0.0014617,0.00052172,0.73004,-2.3513e-16,-9.2821,1.3777e-14,-3.6633e-16,-2.76e-16,2.2541e-10,-1,7.5981e-08,0.26109,-1.2273e-23,-0.0099441
0.49523,0,-0.0014534,0.00051608,0.73279,2.9671e-16,-9.1736,4.5029e-15,-3.6632e-16,2.8349e-16,2.2298e-10,-1,7.5981e-08,0.26244,-1.2273e-23,-0.0099481
0.49772,0,-0.001445,0.00050992,0.73554,2.2545e-16,-9.0667,-5.1698e-15,-3.656e-16,2.4046e-16,2.2059e-10,-1,7.5981e-08,0.2638,-1.2273e-23,-0.0099521
0.50019,0,-0.0014366,0.00050331,0.73826,-3.2975e-16,-8.9612,5.611e-15,-3.6575e-16,-3.4586e-16,2.1824e-10,-1,7.5981e-08,0.26516,-1.2273e-23,-0.009956
0.50262,0,-0.0014283,0.00049621,0.74098,2.7407e-16,-8.8569,1.0552e-16,-3.6585e-16,2.7377e-16,2.1592e-10,-1,7.5981e-08,0.26651,-1.2273e-23,-0.0099598
0.50503,0,-0.0014204,0.0004887,0.74368,2.8041e-16,-8.754,4.9636e-15,-3.6512e-16,2.6645e-16,2.1777e-10,-1,7.7428e-08,0.26787,-1.2273e-23,-0.0099637
0.50741,0,-0.001413,0.00048091,0.74636,-2.414e-16,-8.6523,-1.3367e-17,-3.6508e-16,-2.4136e-16,2.2349e-10,-1,8.0245e-08,0.26923,-1.2273e-23,-0.0099675
0.50976,0,-0.0014061,0.00047285,0.74904,-4.3865e-17,-8.5519,2.5171e-14,-3.6556e-16,-1.133e-16,2.2888e-10,-1,8.2966e-08,0.27059,-1.2273e-23,-0.0099712
0.5121,0,-0.0014001,0.00046457,0.7517,1.275e-17,-8.4532,-2.5535e-15,-3.6568e-16,1.9731e-17,2.3049e-10,-1,8.4293e-08,0.27194,-1.2273e-23,-0.009975
0.5144,0,-0.0013951,0.00045604,0.75435,1.8196e-16,-8.356,5.2521e-15,-3.6543e-16,1.6771e-16,2.2867e-10,-1,8.4293e-08,0.2733,-1.2273e-23,-0.0099787
0.51668,0,-0.0013912,0.00044737,0.75699,4.3658e-18,-8.26,-2.8239e-15,-3.652e-16,1.1969e-17,2.3054e-10,-1,8.56e-08,0.27466,-1.2273e-23,-0.0099823
0.51894,0,-0.0013885,0.0004386,0.75961,5.0432e-16,-8.165,9.8641e-16,-3.6452e-16,5.0168e-16,2.3248e-10,-1,8.6888e-08,0.27601,-1.2273e-23,-0.009986
0.52118,0,-0.0013869,0.00042974,0.76223,-2.4432e-16,-8.0712,9.6636e-16,-3.6419e-16,-2.4689e-16,2.3126e-10,-1,8.6888e-08,0.27737,-1.2273e-23,-0.0099896
0.52339,0,-0.0013868,0.00042081,0.76483,9.9232e-17,-7.9801,-2.0045e-14,-3.6431e-16,1.5234e-16,2.3031e-10,-1,8.6888e-08,0.27873,-1.2273e-23,-0.0099932
0.52557,0,-0.0013884,0.00041185,0.76743,-3.2853e-17,-7.8889,1.6564e-14,-3.6421e-16,-7.6608e-17,2.3291e-10,-1,8.8156e-08,0.28009,-1.2273e-23,-0.0099968
0.52774,0,-0.0013913,0.00040289,0.77001,2.8791e-16,-7.7989,1.3661e-14,-3.6399e-16,2.5189e-16,2.3573e-10,-1,8.9407e-08,0.28144,-1.2273e-23,-0.01
0.52989,0,-0.0013957,0.00039394,0.77258,1.3183e-16,-7.7102,5.381e-15,-3.6351e-16,1.1766e-16,2.3554e-10,-1,8.9407e-08,0.2828,-1.2273e-23,-0.010004
0.53201,0,-0.0014017,0.00038502,0.77514,8.182e-17,-7.6249,-3.6461e-15,-3.6324e-16,9.1427e-17,2.3564e-10,-1,8.9407e-08,0.28416,-1.2273e-23,-0.010008
0.53412,0,-0.0014096,0.00037616,0.77769,2.7997e-16,-7.5397,-1.5792e-14,-3.6272e-16,3.2165e-16,2.3597e-10,-1,8.9407e-08,0.28551,-1.2273e-23,-0.010011
0.5362,0,-0.001419,0.00036738,0.78023,-2.6004e-17,-7.4557,-3.6398e-15,-3.6233e-16,-1.6372e-17,2.3662e-10,-1,8.9407e-08,0.28687,-1.2273e-23,-0.010015
0.53827,0,-0.0014297,0.00035867,0.78276,2.8981e-17,-7.3729,9.3373e-16,-3.6232e-16,2.65e-17,2.3754e-10,-1,8.9407e-08,0.28823,-1.2273e-23,-0.010018
0.54032,0,-0.0014419,0.00035004,0.78529,-1.4047e-16,-7.2914,-1.1675e-14,-3.6242e-16,-1.0931e-16,2.3867e-10,-1,8.9407e-08,0.28959,-1.2273e-23,-0.010022
0.54234,0,-0.0014557,0.00034156,0.7878,1.3881e-16,-7.2133,1.8691e-15,-3.6239e-16,1.3379e-16,2.4002e-10,-1,8.9407e-08,0.29094,-1.2273e-23,-0.010026
0.54435,0,-0.0014708,0.0003332,0.7903,2.0074e-16,-7.1354,8.0814e-15,-3.62e-16,1.789e-16,2.4158e-10,-1,8.9407e-08,0.2923,-1.2273e-23,-0.010029
0.54634,0,-0.001487,0.00032496,0.79279,2.1592e-17,-7.0588,5.2589e-15,-3.6177e-16,7.2791e-18,2.4336e-10,-1,8.9407e-08,0.29366,-1.2273e-23,-0.010033
0.54832,0,-0.0015041,0.00031686,0.79528,1.813e-17,-6.9838,2.6702e-15,-3.6174e-16,1.0805e-17,2.453e-10,-1,8.9407e-08,0.29501,-1.2273e-23,-0.010037
0.55027,0,-0.0015222,0.00030892,0.79775,-5.54e-17,-6.9114,-4.8273e-15,-3.6178e-16,-4.2046e-17,2.4735e-10,-1,8.9407e-08,0.29637,-1.2273e-23,-0.01004
0.55221,0,-0.0015411,0.00030117,0.80022,8.1996e-17,-6.8403,-1.0349e-14,-3.617e-16,1.1088e-16,2.495e-10,-1,8.9407e-08,0.29773,-1.2273e-23,-0.010044
0.55414,0,-0.0015604,0.00029358,0.80268,1.0163e-16,-6.771,1.3249e-14,-3.6148e-16,6.432e-17,2.5174e-10,-1,8.9407e-08,0.29909,-1.2273e-23,-0.010048
0.55605,0,-0.0015799,0.00028617,0.80512,-9.0547e-18,-6.7033,-7.3422e-15,-3.6139e-16,1.1807e-17,2.5404e-10,-1,8.9407e-08,0.30044,-1.2273e-23,-0.010052
0.55794,0,-0.0015996,0.00027892,0.80757,-8.7051e-17,-6.6373,5.6002e-15,-3.615e-16,-1.0311e-16,2.5631e-10,-1,8.9407e-08,0.3018,-1.2273e-23,-0.010056
0.55982,0,-0.001619,0.00027192,0.81,3.8186e-16,-6.5727,1.3392e-14,-3.6121e-16,3.4313e-16,2.5858e-10,-1,8.9407e-08,0.30316,-1.2273e-23,-0.01006
0.56168,0,-0.001638,0.00026511,0.81242,-3.2399e-16,-6.5102,1.6736e-14,-3.6124e-16,-3.7279e-16,2.6432e-10,-1,9.064e-08,0.30451,-1.2273e-23,-0.010063
0.56352,0,-0.0016564,0.0002585,0.81484,-5.8644e-17,-6.4494,8.5655e-15,-3.618e-16,-8.3821e-17,2.6996e-10,-1,9.1857e-08,0.30587,-1.2273e-23,-0.010067
0.56536,0,-0.001674,0.00025208,0.81725,1.79e-17,-6.3901,-2.0924e-14,-3.618e-16,7.9853e-17,2.7194e-10,-1,9.1857e-08,0.30723,-1.2273e-23,-0.010071
0.56718,0,-0.0016902,0.00024591,0.81965,-2.3662e-16,-6.3313,-4.8882e-15,-3.6197e-16,-2.2205e-16,2.737e-10,-1,9.1857e-08,0.30859,-1.2273e-23,-0.010075
0.56898,0,-0.0017049,0.00023999,0.82204,-5.5277e-17,-6.2761,-1.2079e-15,-3.623e-16,-5.1657e-17,2.7522e-10,-1,9.1857e-08,0.30994,-1.2273e-23,-0.01008
0.57077,0,-0.001718,0.00023428,0.82442,-2.9292e-16,-6.2228,-6.9929e-15,-3.6269e-16,-2.7187e-16,2.7645e-10,-1,9.1857e-08,0.3113,-1.2273e-23,-0.010084
0.57255,0,-0.0017294,0.00022879,0.8268,-1.342e-17,-6.1711,-1.7638e-15,-3.6302e-16,-8.0928e-18,2.7739e-10,-1,9.1857e-08,0.31266,-1.2273e-23,-0.010088
0.57432,0,-0.0017387,0.00022354,0.82917,-6.2536e-17,-6.1185,-1.6339e-15,-3.631e-16,-5.759e-17,2.7799e-10,-1,9.1857e-08,0.31401,-1.2273e-23,-0.010092
0.57607,0,-0.0017451,0.0002186,0.83154,-1.857e-16,-6.0694,1.2831e-15,-3.6339e-16,-1.8959e-16,2.8182e-10,-1,9.3057e-08,0.31537,-1.2273e-23,-0.010096
0.57781,0,-0.001749,0.00021389,0.83389,1.8903e-16,-6.0219,-1.1669e-14,-3.6335e-16,2.2435e-16,2.8524e-10,-1,9.4243e-08,0.31673,-1.2273e-23,-0.0101
0.57954,0,-0.0017505,0.00020941,0.83624,-8.8454e-17,-5.9761,-1.8437e-15,-3.6318e-16,-8.2885e-17,2.846e-10,-1,9.4243e-08,0.31809,-1.2273e-23,-0.010104
0.58125,0,-0.0017493,0.00020518,0.83858,3.6339e-16,-5.9319,2.5066e-15,-3.6286e-16,3.5584e-16,2.8347e-10,-1,9.4243e-08,0.31944,-1.2273e-23,-0.010108
0.58296,0,-0.0017444,0.00020127,0.84092,1.5342e-16,-5.886,-1.7224e-14,-3.6221e-16,2.0496e-16,2.8191e-10,-1,9.4243e-08,0.3208,-1.2273e-23,-0.010112
0.58465,0,-0.0017363,0.00019763,0.84324,1.1823e-16,-5.8438,-1.4296e-14,-3.6178e-16,1.6068e-16,2.8332e-10,-1,9.5414e-08,0.32216,-1.2273e-23,-0.010116
0.58632,0,-0.0017251,0.00019424,0.84557,2.5444e-16,-5.8028,-5.4283e-15,-3.6128e-16,2.7041e-16,2.841e-10,-1,9.657e-08,0.32351,-1.2273e-23,-0.01012
0.58799,0,-0.0017109,0.00019111,0.84788,-4.5512e-16,-5.763,9.5624e-16,-3.615e-16,-4.579e-16,2.8089e-10,-1,9.657e-08,0.32487,-1.2273e-23,-0.010124
0.58965,0,-0.0016933,0.00018827,0.85019,2.6242e-16,-5.7207,1.5619e-15,-3.6173e-16,2.5793e-16,2.7715e-10,-1,9.657e-08,0.32623,-1.2273e-23,-0.010128
0.59129,0,-0.0016717,0.00018575,0.85249,2.7581e-16,-5.6827,-1.2162e-14,-3.6107e-16,3.1019e-16,2.7294e-10,-1,9.657e-08,0.32758,-1.2273e-23,-0.010132
0.59292,0,-0.001647,0.0001835,0.85479,-1.3467e-16,-5.6455,6.4174e-15,-3.6089e-16,-1.5249e-16,2.6823e-10,-1,9.657e-08,0.32894,-1.2273e-23,-0.010136
0.59455,0,-0.0016194,0.0001815,0.85707,6.1023e-18,-5.6088,-1.9019e-14,-3.61e-16,5.7904e-17,2.6296e-10,-1,9.657e-08,0.3303,-1.2273e-23,-0.01014
0.59616,0,-0.0015889,0.00017976,0.85936,2.6704e-16,-5.5723,-6.9002e-15,-3.6061e-16,2.8543e-16,2.5723e-10,-1,9.657e-08,0.33166,-1.2273e-23,-0.010143
0.59776,0,-0.0015547,0.00017836,0.86163,3.2227e-16,-5.5335,-2.6039e-14,-3.5984e-16,3.8999e-16,2.511e-10,-1,9.657e-08,0.33301,-1.2273e-23,-0.010147
0.59934,0,-0.0015177,0.00017723,0.8639,2.4968e-16,-5.4981,-3.3733e-17,-3.5912e-16,2.4977e-16,2.4454e-10,-1,9.657e-08,0.33437,-1.2273e-23,-0.01015
0.60092,0,-0.0014784,0.00017635,0.86617,-1.4882e-16,-5.4629,-8.8975e-15,-3.5898e-16,-1.2693e-16,2.3755e-10,-1,9.657e-08,0.33573,-1.2273e-23,-0.010154
0.60249,0,-0.001437,0.00017572,0.86843,-9.8322e-17,-5.4275,2.9695e-15,-3.5924e-16,-1.054e-16,2.3023e-10,-1,9.657e-08,0.33708,-1.2273e-23,-0.010157
0.60404,0,-0.0013932,0.00017536,0.87068,-1.4594e-16,-5.3899,-1.3593e-14,-3.5949e-16,-1.1459e-16,2.2267e-10,-1,9.657e-08,0.33844,-1.2273e-23,-0.01016
0.60559,0,-0.0013474,0.00017529,0.87293,2.9951e-16,-5.3543,-1.445e-14,-3.5924e-16,3.3166e-16,2.1485e-10,-1,9.657e-08,0.3398,-1.2273e-23,-0.010163
0.60712,0,-0.0013004,0.00017545,0.87517,-1.6139e-16,-5.3182,6.1814e-15,-3.5907e-16,-1.7463e-16,2.0683e-10,-1,9.657e-08,0.34116,-1.2273e-23,-0.010166
0.60865,0,-0.0012523,0.00017581,0.8774,2.3114e-16,-5.2814,-1.0949e-14,-3.5898e-16,2.5367e-16,1.9868e-10,-1,9.657e-08,0.34251,-1.2273e-23,-0.010169
0.61017,0,-0.0012035,0.00017638,0.87963,-1.3237e-16,-5.2434,5.5366e-15,-3.5886e-16,-1.4329e-16,1.9046e-10,-1,9.657e-08,0.34387,-1.2273e-23,-0.010172
0.61167,0,-0.0011543,0.00017722,0.88186,1.3344e-16,-5.2058,1.1579e-14,-3.5889e-16,1.1158e-16,1.8225e-10,-1,9.657e-08,0.34523,-1.2273e-23,-0.010174
0.61316,0,-0.0011053,0.00017823,0.88407,-1.2652e-17,-5.1678,7.2177e-15,-3.5879e-16,-2.5662e-17,1.7409e-10,-1,9.657e-08,0.34658,-1.2273e-23,-0.010177
0.61465,0,-0.0010568,0.00017939,0.88629,2.9183e-17,-5.1291,-5.7741e-16,-3.5879e-16,3.0176e-17,1.6804e-10,-1,9.7713e-08,0.34794,-1.2273e-23,-0.010179
0.61612,0,-0.0010091,0.00018071,0.8885,2.8366e-16,-5.0895,4.2386e-15,-3.5845e-16,2.7672e-16,1.6378e-10,-1,9.996e-08,0.3493,-1.2273e-23,-0.010182
0.61759,0,-0.00096297,0.00018217,0.8907,-2.3187e-16,-5.0508,2.2844e-14,-3.5844e-16,-2.6749e-16,1.5764e-10,-1,1.0106e-07,0.35066,-1.2273e-23,-0.010184
0.61905,0,-0.00091886,0.00018376,0.8929,-2.5726e-16,-5.0101,1.652e-14,-3.5904e-16,-2.8178e-16,1.5008e-10,-1,1.0106e-07,0.35201,-1.2273e-23,-0.010186
0.62049,0,-0.00087692,0.00018542,0.89509,-7.9706e-17,-4.9685,6.2075e-16,-3.5944e-16,-8.0584e-17,1.429e-10,-1,1.0106e-07,0.35337,-1.2273e-23,-0.010188
0.62193,0,-0.00083742,0.00018715,0.89728,2.3082e-16,-4.9258,-1.286e-14,-3.5926e-16,2.4814e-16,1.3618e-10,-1,1.0106e-07,0.35473,-1.2273e-23,-0.01019
0.62336,0,-0.0008009,0.00018892,0.89946,9.943e-17,-4.8857,-4.4415e-15,-3.5887e-16,1.0514e-16,1.3141e-10,-1,1.0216e-07,0.35608,-1.2273e-23,-0.010191
0.62478,0,-0.00076872,0.00019069,0.90164,6.8828e-18,-4.8419,1.8003e-14,-3.5878e-16,-1.5268e-17,1.271e-10,-1,1.0324e-07,0.35744,-1.2273e-23,-0.010193
0.62619,0,-0.00074019,0.00019245,0.90381,-2.6666e-16,-4.7972,1.2254e-14,-3.591e-16,-2.8114e-16,1.221e-10,-1,1.0324e-07,0.3588,-1.2273e-23,-0.010195
0.6276,0,-0.00071557,0.00019417,0.90597,8.9365e-17,-4.7517,-1.3406e-14,-3.5929e-16,1.0465e-16,1.1782e-10,-1,1.0324e-07,0.36016,-1.2273e-23,-0.010196
0.629,0,-0.00069508,0.0001958,0.90814,-5.5034e-17,-4.7055,1.3424e-14,-3.5925e-16,-6.9869e-17,1.1431e-10,-1,1.0324e-07,0.36151,-1.2273e-23,-0.010198
0.63039,0,-0.00068039,0.00019733,0.91029,-6.239e-17,-4.6636,-5.5523e-15,-3.5939e-16,-5.6397e-17,1.1158e-10,-1,1.0324e-07,0.36287,-1.2273e-23,-0.010199
0.63177,0,-0.00067094,0.00019868,0.91245,1.2062e-16,-4.6164,-2.0885e-14,-3.5929e-16,1.428e-16,1.0971e-10,-1,1.0324e-07,0.36423,-1.2273e-23,-0.010201
0.63314,0,-0.00066636,0.00019987,0.9146,4.8343e-17,-4.5692,1.677e-14,-3.5911e-16,3.0693e-17,1.0988e-10,-1,1.0431e-07,0.36558,-1.2273e-23,-0.010202
0.63451,0,-0.00066678,0.00020088,0.91674,-2.3816e-16,-4.5219,2.6566e-15,-3.5933e-16,-2.4095e-16,1.1092e-10,-1,1.0537e-07,0.36694,-1.2273e-23,-0.010204
0.63587,0,-0.00067309,0.00020158,0.91888,1.8304e-16,-4.4796,7.0437e-15,-3.594e-16,1.7559e-16,1.1179e-10,-1,1.0537e-07,0.3683,-1.2273e-23,-0.010205
0.63723,0,-0.00068595,0.00020204,0.92101,2.8792e-16,-4.4319,-5.1375e-15,-3.589e-16,2.9345e-16,1.1356e-10,-1,1.0537e-07,0.36966,-1.2273e-23,-0.010207
0.63858,0,-0.0007041,0.0002021,0.92314,-2.8275e-17,-4.3845,7.3074e-15,-3.5863e-16,-3.6332e-17,1.1627e-10,-1,1.0537e-07,0.37101,-1.2273e-23,-0.010208
0.63992,0,-0.00072743,0.00020184,0.92527,-6.4668e-17,-4.3378,3.0673e-16,-3.5874e-16,-6.5016e-17,1.1989e-10,-1,1.0537e-07,0.37237,-1.2273e-23,-0.01021
0.64126,0,-0.00075576,0.00020137,0.92739,-2.8503e-16,-4.2912,-1.0163e-14,-3.5909e-16,-2.7305e-16,1.2444e-10,-1,1.0537e-07,0.37373,-1.2273e-23,-0.010211
0.64259,0,-0.00079122,0.00020003,0.9295,-3.0764e-16,-4.25,-2.5687e-15,-3.5971e-16,-3.0448e-16,1.3119e-10,-1,1.0642e-07,0.37508,-1.2273e-23,-0.010213
0.64392,0,-0.00083134,0.00019855,0.93162,3.311e-16,-4.2046,1.1832e-14,-3.5969e-16,3.1583e-16,1.3882e-10,-1,1.0745e-07,0.37644,-1.2273e-23,-0.010214
0.64524,0,-0.00087609,0.00019642,0.93372,-1.5947e-16,-4.1596,-3.3904e-15,-3.5952e-16,-1.5486e-16,1.4597e-10,-1,1.0745e-07,0.3778,-1.2273e-23,-0.010216
0.64656,0,-0.00092532,0.00019355,0.93583,3.576e-17,-4.1166,-9.1911e-15,-3.5964e-16,4.8913e-17,1.5393e-10,-1,1.0745e-07,0.37916,-1.2273e-23,-0.010218
0.64788,0,-0.00097889,0.00019078,0.93793,-4.5274e-16,-4.0782,2.3233e-15,-3.6006e-16,-4.5625e-16,1.6252e-10,-1,1.0745e-07,0.38051,-1.2273e-23,-0.01022
0.64919,0,-0.0010373,0.00018616,0.94002,3.2501e-16,-4.0364,-1.4372e-15,-3.602e-16,3.2731e-16,1.7174e-10,-1,1.0745e-07,0.38187,-1.2273e-23,-0.010222
0.6505,0,-0.0010984,0.00018173,0.94211,-4.7679e-16,-3.9975,9.9974e-17,-3.6035e-16,-4.7696e-16,1.8321e-10,-1,1.0848e-07,0.38323,-1.2273e-23,-0.010225
0.65181,0,-0.0011621,0.00017669,0.9442,-1.571e-16,-3.9587,-4.4713e-15,-3.6101e-16,-1.4912e-16,1.953e-10,-1,1.095e-07,0.38458,-1.2273e-23,-0.010227
0.6531,0,-0.0012289,0.00016897,0.94628,-6.0974e-16,-3.9239,-9.5215e-15,-3.6178e-16,-5.9182e-16,2.0608e-10,-1,1.095e-07,0.38594,-1.2273e-23,-0.010229
0.65441,0,-0.0012969,0.0001638,0.94836,2.6098e-16,-3.8899,5.5285e-15,-3.6213e-16,2.5003e-16,2.1906e-10,-1,1.1051e-07,0.3873,-1.2273e-23,-0.010232
0.6557,0,-0.0013664,0.00015416,0.95043,-4.6426e-16,-3.8567,-1.7855e-14,-3.6232e-16,-4.2705e-16,2.3236e-10,-1,1.1151e-07,0.38866,-1.2273e-23,-0.010235
0.65699,0,-0.0014364,0.0001449,0.9525,1.0619e-16,-3.8267,-1.0158e-14,-3.6263e-16,1.284e-16,2.4377e-10,-1,1.1151e-07,0.39001,-1.2273e-23,-0.010238
0.65831,0,-0.001506,0.00013812,0.95457,2.9704e-16,-3.7985,1.4128e-14,-3.6222e-16,2.6472e-16,2.5505e-10,-1,1.1151e-07,0.39137,-1.2273e-23,-0.010241
0.65956,0,-0.0015741,0.00012028,0.95663,-4.6294e-16,-3.7709,-1.0265e-14,-3.624e-16,-4.3845e-16,2.6615e-10,-1,1.1151e-07,0.39273,-1.2273e-23,-0.010244
0.66089,0,-0.0016424,0.00011348,0.95869,-2.7099e-16,-3.7439,-1.3633e-15,-3.6313e-16,-2.676e-16,2.7698e-10,-1,1.1151e-07,0.39408,-1.2273e-23,-0.010247
0.66216,0,-0.0017055,9.6938e-05,0.96074,3.4247e-16,-3.7272,1.3138e-14,-3.6308e-16,3.0863e-16,2.8712e-10,-1,1.1151e-07,0.39544,-1.2273e-23,-0.010251
0.66341,0,-0.0017655,7.5549e-05,0.96279,-5.3321e-17,-3.6985,-1.2466e-14,-3.6279e-16,-2.0144e-17,2.9695e-10,-1,1.1151e-07,0.3968,-1.2273e-23,-0.010254
0.66483,0,-0.001832,7.698e-05,0.96483,5.0243e-16,-3.6737,2.4373e-14,-3.6236e-16,4.3527e-16,3.0621e-10,-1,1.1151e-07,0.39816,-1.2273e-23,-0.010258
0.66597,0,-0.0018715,2.1426e-05,0.96688,-1.5837e-16,-3.6785,5.8143e-15,-3.621e-16,-1.7471e-16,3.0621e-10,-1,1.1151e-07,0.39951,-1.2273e-23,-0.010262
